,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,date,won
467,240.0,240.0,56.0,94.0,0.596,20.0,41.0,0.488,21.0,25.0,0.84,9.0,34.0,43.0,39.0,9.0,4.0,16.0,24.0,153.0,,0.729,0.702,0.436,0.266,25.7,91.9,59.7,69.6,8.3,7.5,13.2,100.0,140.9,111.4,,,12.0,16.0,1.0,7.0,10.0,1.0,5.0,5.0,1.0,4.0,9.0,9.0,9.0,3.0,1.0,4.0,4.0,31.0,44.0,1.25,1.25,0.7,4.0,30.6,44.4,22.8,44.4,5.7,5.4,57.1,35.2,250.0,118.0,SAC,153,1,0,240.0,240.0,40.0,81.0,0.494,11.0,28.0,0.393,30.0,33.0,0.909,3.0,26.0,29.0,25.0,5.0,3.0,17.0,18.0,121.0,,0.633,0.562,0.346,0.407,8.1,74.3,40.3,62.5,4.6,5.7,15.1,100.0,111.4,140.9,,,8.0,15.0,1.0,3.0,5.0,1.0,11.0,11.0,1.0,2.0,5.0,5.0,6.0,2.0,1.0,3.0,3.0,27.0,14.0,1.5,1.5,1.0,1.0,21.6,66.6,32.4,41.1,4.1,7.5,50.0,30.4,277.0,146.0,BRK,121,0,2022-11-15,True
468,240.0,240.0,34.0,86.0,0.395,7.0,27.0,0.259,24.0,30.0,0.8,7.0,30.0,37.0,23.0,7.0,6.0,14.0,24.0,99.0,,0.499,0.436,0.314,0.349,14.9,68.2,40.7,67.6,6.8,11.5,12.4,100.0,96.8,107.5,,,10.0,23.0,1.0,4.0,9.0,1.0,12.0,13.0,1.0,4.0,9.0,9.0,9.0,2.0,2.0,5.0,4.0,33.0,12.0,1.25,1.25,1.0,0.667,17.4,25.2,18.0,100.0,7.6,7.9,34.0,44.2,250.0,117.0,BRK,99,0,1,240.0,240.0,39.0,88.0,0.443,10.0,36.0,0.278,22.0,29.0,0.759,14.0,40.0,54.0,21.0,8.0,12.0,18.0,22.0,110.0,,0.546,0.5,0.409,0.33,31.8,85.1,59.3,53.8,7.8,20.3,15.2,100.0,107.5,96.8,,,16.0,25.0,1.0,3.0,7.0,1.0,10.0,14.0,1.0,3.0,12.0,14.0,5.0,2.0,6.0,7.0,5.0,43.0,21.0,1.0,1.0,1.0,1.333,12.5,32.4,22.2,33.9,6.0,17.5,50.0,40.7,175.0,107.0,MIL,110,1,2022-10-26,False
469,240.0,240.0,39.0,88.0,0.443,10.0,36.0,0.278,22.0,29.0,0.759,14.0,40.0,54.0,21.0,8.0,12.0,18.0,22.0,110.0,,0.546,0.5,0.409,0.33,31.8,85.1,59.3,53.8,7.8,20.3,15.2,100.0,107.5,96.8,,,16.0,25.0,1.0,3.0,7.0,1.0,10.0,14.0,1.0,3.0,12.0,14.0,5.0,2.0,6.0,7.0,5.0,43.0,21.0,1.0,1.0,1.0,1.333,12.5,32.4,22.2,33.9,6.0,17.5,50.0,40.7,175.0,107.0,MIL,110,1,0,240.0,240.0,34.0,86.0,0.395,7.0,27.0,0.259,24.0,30.0,0.8,7.0,30.0,37.0,23.0,7.0,6.0,14.0,24.0,99.0,,0.499,0.436,0.314,0.349,14.9,68.2,40.7,67.6,6.8,11.5,12.4,100.0,96.8,107.5,,,10.0,23.0,1.0,4.0,9.0,1.0,12.0,13.0,1.0,4.0,9.0,9.0,9.0,2.0,2.0,5.0,4.0,33.0,12.0,1.25,1.25,1.0,0.667,17.4,25.2,18.0,100.0,7.6,7.9,34.0,44.2,250.0,117.0,BRK,99,0,2022-10-26,True
470,240.0,240.0,47.0,99.0,0.475,9.0,27.0,0.333,21.0,26.0,0.808,15.0,27.0,42.0,20.0,13.0,3.0,12.0,19.0,124.0,,0.561,0.52,0.273,0.263,30.6,77.1,50.0,42.6,12.3,6.3,9.8,100.0,117.5,122.3,,,11.0,20.0,0.667,3.0,7.0,0.5,11.0,12.0,1.0,7.0,7.0,14.0,5.0,3.0,1.0,2.0,5.0,33.0,18.0,0.672,0.667,0.6,1.333,30.5,42.7,35.6,27.2,6.8,6.1,22.2,27.9,152.0,128.0,CHI,124,0,1,240.0,240.0,46.0,86.0,0.535,16.0,38.0,0.421,21.0,26.0,0.808,8.0,34.0,42.0,37.0,7.0,3.0,20.0,17.0,129.0,,0.662,0.628,0.442,0.302,22.9,69.4,50.0,80.4,6.6,4.2,17.0,100.0,122.3,117.5,,,10.0,19.0,0.833,6.0,12.0,0.667,11.0,12.0,1.0,3.0,10.0,13.0,8.0,2.0,1.0,5.0,3.0,33.0,23.0,0.847,0.889,1.0,0.632,15.4,32.5,24.6,37.7,7.6,3.7,33.9,33.3,147.0,126.0,SAS,129,1,2022-10-28,False
471,240.0,240.0,46.0,86.0,0.535,16.0,38.0,0.421,21.0,26.0,0.808,8.0,34.0,42.0,37.0,7.0,3.0,20.0,17.0,129.0,,0.662,0.628,0.442,0.302,22.9,69.4,50.0,80.4,6.6,4.2,17.0,100.0,122.3,117.5,,,10.0,19.0,0.833,6.0,12.0,0.667,11.0,12.0,1.0,3.0,10.0,13.0,8.0,2.0,1.0,5.0,3.0,33.0,23.0,0.847,0.889,1.0,0.632,15.4,32.5,24.6,37.7,7.6,3.7,33.9,33.3,147.0,126.0,SAS,129,1,0,240.0,240.0,47.0,99.0,0.475,9.0,27.0,0.333,21.0,26.0,0.808,15.0,27.0,42.0,20.0,13.0,3.0,12.0,19.0,124.0,,0.561,0.52,0.273,0.263,30.6,77.1,50.0,42.6,12.3,6.3,9.8,100.0,117.5,122.3,,,11.0,20.0,0.667,3.0,7.0,0.5,11.0,12.0,1.0,7.0,7.0,14.0,5.0,3.0,1.0,2.0,5.0,33.0,18.0,0.672,0.667,0.6,1.333,30.5,42.7,35.6,27.2,6.8,6.1,22.2,27.9,152.0,128.0,CHI,124,0,2022-10-28,True
472,240.0,240.0,40.0,84.0,0.476,16.0,38.0,0.421,21.0,31.0,0.677,12.0,21.0,33.0,27.0,10.0,0.0,22.0,18.0,117.0,,0.599,0.571,0.452,0.369,30.8,70.0,47.8,67.5,9.7,0.0,18.4,100.0,113.6,125.3,,,8.0,16.0,0.889,4.0,11.0,1.0,5.0,7.0,1.0,5.0,4.0,7.0,6.0,3.0,0.0,5.0,4.0,21.0,7.0,0.912,0.938,0.857,2.0,30.2,51.9,23.9,55.6,15.1,0.0,50.0,33.1,157.0,131.0,HOU,117,0,1,240.0,240.0,49.0,80.0,0.613,15.0,33.0,0.455,16.0,20.0,0.8,9.0,27.0,36.0,38.0,11.0,5.0,24.0,27.0,129.0,,0.726,0.706,0.413,0.25,30.0,69.2,52.2,77.6,10.7,10.9,21.3,100.0,125.3,113.6,,,9.0,14.0,1.0,3.0,8.0,1.0,4.0,5.0,1.0,3.0,6.0,9.0,11.0,3.0,2.0,5.0,6.0,25.0,20.0,1.042,1.0,0.667,1.0,18.0,27.9,20.7,52.7,4.6,7.9,41.0,52.4,203.0,124.0,MIN,129,1,2022-11-05,False
473,240.0,240.0,49.0,80.0,0.613,15.0,33.0,0.455,16.0,20.0,0.8,9.0,27.0,36.0,38.0,11.0,5.0,24.0,27.0,129.0,,0.726,0.706,0.413,0.25,30.0,69.2,52.2,77.6,10.7,10.9,21.3,100.0,125.3,113.6,,,9.0,14.0,1.0,3.0,8.0,1.0,4.0,5.0,1.0,3.0,6.0,9.0,11.0,3.0,2.0,5.0,6.0,25.0,20.0,1.042,1.0,0.667,1.0,18.0,27.9,20.7,52.7,4.6,7.9,41.0,52.4,203.0,124.0,MIN,129,1,0,240.0,240.0,40.0,84.0,0.476,16.0,38.0,0.421,21.0,31.0,0.677,12.0,21.0,33.0,27.0,10.0,0.0,22.0,18.0,117.0,,0.599,0.571,0.452,0.369,30.8,70.0,47.8,67.5,9.7,0.0,18.4,100.0,113.6,125.3,,,8.0,16.0,0.889,4.0,11.0,1.0,5.0,7.0,1.0,5.0,4.0,7.0,6.0,3.0,0.0,5.0,4.0,21.0,7.0,0.912,0.938,0.857,2.0,30.2,51.9,23.9,55.6,15.1,0.0,50.0,33.1,157.0,131.0,HOU,117,0,2022-11-05,True
474,240.0,240.0,37.0,85.0,0.435,15.0,33.0,0.455,19.0,20.0,0.95,10.0,33.0,43.0,26.0,8.0,12.0,12.0,23.0,108.0,,0.576,0.524,0.388,0.235,21.3,70.2,45.7,70.3,8.4,20.3,11.3,100.0,113.6,107.3,,,9.0,26.0,1.0,4.0,10.0,1.0,11.0,11.0,1.0,5.0,9.0,10.0,9.0,3.0,5.0,4.0,4.0,33.0,20.0,1.5,1.5,1.0,2.0,16.3,24.3,14.6,39.4,4.5,13.0,34.7,41.7,300.0,120.0,BRK,108,0,1,240.0,240.0,35.0,88.0,0.398,12.0,29.0,0.414,20.0,25.0,0.8,14.0,37.0,51.0,16.0,7.0,4.0,15.0,20.0,102.0,,0.515,0.466,0.33,0.284,29.8,78.7,54.3,45.7,7.4,7.7,13.2,100.0,107.3,113.6,,,10.0,24.0,0.6,4.0,10.0,0.6,8.0,10.0,1.0,4.0,9.0,10.0,6.0,3.0,2.0,3.0,6.0,28.0,8.0,0.814,0.7,0.625,0.909,32.3,29.8,24.2,34.9,8.3,5.0,25.0,34.0,232.0,123.0,NOP,102,1,2023-01-06,True
475,240.0,240.0,35.0,88.0,0.398,12.0,29.0,0.414,20.0,25.0,0.8,14.0,37.0,51.0,16.0,7.0,4.0,15.0,20.0,102.0,,0.515,0.466,0.33,0.284,29.8,78.7,54.3,45.7,7.4,7.7,13.2,100.0,107.3,113.6,,,10.0,24.0,0.6,4.0,10.0,0.6,8.0,10.0,1.0,4.0,9.0,10.0,6.0,3.0,2.0,3.0,6.0,28.0,8.0,0.814,0.7,0.625,0.909,32.3,29.8,24.2,34.9,8.3,5.0,25.0,34.0,232.0,123.0,NOP,102,1,0,240.0,240.0,37.0,85.0,0.435,15.0,33.0,0.455,19.0,20.0,0.95,10.0,33.0,43.0,26.0,8.0,12.0,12.0,23.0,108.0,,0.576,0.524,0.388,0.235,21.3,70.2,45.7,70.3,8.4,20.3,11.3,100.0,113.6,107.3,,,9.0,26.0,1.0,4.0,10.0,1.0,11.0,11.0,1.0,5.0,9.0,10.0,9.0,3.0,5.0,4.0,4.0,33.0,20.0,1.5,1.5,1.0,2.0,16.3,24.3,14.6,39.4,4.5,13.0,34.7,41.7,300.0,120.0,BRK,108,0,2023-01-06,False
476,240.0,240.0,29.0,83.0,0.349,8.0,35.0,0.229,15.0,20.0,0.75,8.0,31.0,39.0,17.0,7.0,6.0,17.0,15.0,81.0,,0.441,0.398,0.422,0.241,16.7,68.9,41.9,58.6,7.2,10.5,15.6,100.0,82.7,94.0,,,8.0,22.0,0.571,3.0,11.0,0.333,5.0,6.0,1.0,5.0,7.0,10.0,5.0,3.0,4.0,4.0,4.0,23.0,5.0,0.571,0.571,0.778,0.556,17.5,33.3,16.1,31.3,5.0,8.6,100.0,30.7,111.0,104.0,CLE,81,0,1,240.0,240.0,35.0,86.0,0.407,5.0,29.0,0.172,17.0,21.0,0.81,14.0,40.0,54.0,17.0,6.0,3.0,20.0,16.0,92.0,,0.483,0.436,0.337,0.244,31.1,83.3,58.1,48.6,6.1,6.3,17.4,100.0,94.0,82.7,,,7.0,19.0,1.0,2.0,7.0,0.5,7.0,8.0,1.0,6.0,8.0,11.0,4.0,3.0,1.0,6.0,3.0,23.0,16.0,0.868,1.0,1.0,1.0,44.7,30.8,32.4,26.8,4.4,3.1,33.3,31.6,133.0,91.0,NYK,92,1,2022-12-04,False
477,240.0,240.0,35.0,86.0,0.407,5.0,29.0,0.172,17.0,21.0,0.81,14.0,40.0,54.0,17.0,6.0,3.0,20.0,16.0,92.0,,0.483,0.436,0.337,0.244,31.1,83.3,58.1,48.6,6.1,6.3,17.4,100.0,94.0,82.7,,,7.0,19.0,1.0,2.0,7.0,0.5,7.0,8.0,1.0,6.0,8.0,11.0,4.0,3.0,1.0,6.0,3.0,23.0,16.0,0.868,1.0,1.0,1.0,44.7,30.8,32.4,26.8,4.4,3.1,33.3,31.6,133.0,91.0,NYK,92,1,0,240.0,240.0,29.0,83.0,0.349,8.0,35.0,0.229,15.0,20.0,0.75,8.0,31.0,39.0,17.0,7.0,6.0,17.0,15.0,81.0,,0.441,0.398,0.422,0.241,16.7,68.9,41.9,58.6,7.2,10.5,15.6,100.0,82.7,94.0,,,8.0,22.0,0.571,3.0,11.0,0.333,5.0,6.0,1.0,5.0,7.0,10.0,5.0,3.0,4.0,4.0,4.0,23.0,5.0,0.571,0.571,0.778,0.556,17.5,33.3,16.1,31.3,5.0,8.6,100.0,30.7,111.0,104.0,CLE,81,0,2022-12-04,True
478,265.0,265.0,43.0,88.0,0.489,14.0,39.0,0.359,12.0,20.0,0.6,8.0,42.0,50.0,23.0,4.0,2.0,20.0,30.0,112.0,,0.579,0.568,0.443,0.227,21.1,84.0,56.8,53.5,3.8,3.7,17.1,100.0,105.9,110.6,,,11.0,25.0,1.0,7.0,13.0,0.6,5.0,7.0,0.75,3.0,13.0,15.0,8.0,2.0,1.0,4.0,5.0,29.0,10.0,0.94,1.0,1.0,1.75,19.7,35.5,23.3,37.7,3.5,6.9,50.0,34.5,156.0,117.0,CHO,112,0,1,265.0,265.0,39.0,90.0,0.433,10.0,36.0,0.278,29.0,36.0,0.806,8.0,30.0,38.0,21.0,9.0,1.0,10.0,25.0,117.0,,0.553,0.489,0.4,0.4,16.0,78.9,43.2,53.8,8.5,2.0,8.6,100.0,110.6,105.9,,,11.0,19.0,0.579,2.0,11.0,0.5,13.0,15.0,1.0,3.0,12.0,14.0,8.0,2.0,1.0,5.0,5.0,35.0,11.0,0.727,0.667,0.833,0.789,7.5,43.4,21.8,39.7,3.5,2.8,22.1,29.8,141.0,113.0,MIA,117,1,2022-11-10,False
479,265.0,265.0,39.0,90.0,0.433,10.0,36.0,0.278,29.0,36.0,0.806,8.0,30.0,38.0,21.0,9.0,1.0,10.0,25.0,117.0,,0.553,0.489,0.4,0.4,16.0,78.9,43.2,53.8,8.5,2.0,8.6,100.0,110.6,105.9,,,11.0,19.0,0.579,2.0,11.0,0.5,13.0,15.0,1.0,3.0,12.0,14.0,8.0,2.0,1.0,5.0,5.0,35.0,11.0,0.727,0.667,0.833,0.789,7.5,43.4,21.8,39.7,3.5,2.8,22.1,29.8,141.0,113.0,MIA,117,1,0,265.0,265.0,43.0,88.0,0.489,14.0,39.0,0.359,12.0,20.0,0.6,8.0,42.0,50.0,23.0,4.0,2.0,20.0,30.0,112.0,,0.579,0.568,0.443,0.227,21.1,84.0,56.8,53.5,3.8,3.7,17.1,100.0,105.9,110.6,,,11.0,25.0,1.0,7.0,13.0,0.6,5.0,7.0,0.75,3.0,13.0,15.0,8.0,2.0,1.0,4.0,5.0,29.0,10.0,0.94,1.0,1.0,1.75,19.7,35.5,23.3,37.7,3.5,6.9,50.0,34.5,156.0,117.0,CHO,112,0,2022-11-10,True
480,265.0,265.0,50.0,98.0,0.51,14.0,32.0,0.438,10.0,13.0,0.769,18.0,35.0,53.0,24.0,4.0,2.0,19.0,22.0,124.0,,0.598,0.582,0.327,0.133,40.9,72.9,57.6,48.0,3.9,3.3,15.5,100.0,120.6,118.7,,,14.0,25.0,0.75,5.0,10.0,0.6,4.0,5.0,1.0,10.0,9.0,19.0,6.0,1.0,1.0,6.0,5.0,32.0,11.0,0.75,0.75,0.5,2.5,32.2,26.5,29.2,23.8,3.1,3.8,55.1,32.0,175.0,124.0,MEM,124,0,1,265.0,265.0,47.0,98.0,0.48,12.0,37.0,0.324,16.0,23.0,0.696,13.0,26.0,39.0,30.0,8.0,2.0,12.0,17.0,122.0,,0.564,0.541,0.378,0.235,27.1,59.1,42.4,63.8,7.8,3.0,10.0,100.0,118.7,120.6,,,10.0,21.0,0.857,4.0,10.0,0.5,6.0,10.0,1.0,6.0,6.0,9.0,11.0,2.0,1.0,3.0,4.0,22.0,10.0,0.929,0.929,0.556,0.667,18.0,37.6,21.6,38.1,6.4,5.0,22.2,32.5,183.0,130.0,SAS,122,1,2022-11-09,True
481,265.0,265.0,47.0,98.0,0.48,12.0,37.0,0.324,16.0,23.0,0.696,13.0,26.0,39.0,30.0,8.0,2.0,12.0,17.0,122.0,,0.564,0.541,0.378,0.235,27.1,59.1,42.4,63.8,7.8,3.0,10.0,100.0,118.7,120.6,,,10.0,21.0,0.857,4.0,10.0,0.5,6.0,10.0,1.0,6.0,6.0,9.0,11.0,2.0,1.0,3.0,4.0,22.0,10.0,0.929,0.929,0.556,0.667,18.0,37.6,21.6,38.1,6.4,5.0,22.2,32.5,183.0,130.0,SAS,122,1,0,265.0,265.0,50.0,98.0,0.51,14.0,32.0,0.438,10.0,13.0,0.769,18.0,35.0,53.0,24.0,4.0,2.0,19.0,22.0,124.0,,0.598,0.582,0.327,0.133,40.9,72.9,57.6,48.0,3.9,3.3,15.5,100.0,120.6,118.7,,,14.0,25.0,0.75,5.0,10.0,0.6,4.0,5.0,1.0,10.0,9.0,19.0,6.0,1.0,1.0,6.0,5.0,32.0,11.0,0.75,0.75,0.5,2.5,32.2,26.5,29.2,23.8,3.1,3.8,55.1,32.0,175.0,124.0,MEM,124,0,2022-11-09,False
482,240.0,240.0,42.0,97.0,0.433,8.0,31.0,0.258,11.0,18.0,0.611,15.0,28.0,43.0,26.0,5.0,4.0,18.0,13.0,103.0,,0.491,0.474,0.32,0.186,28.3,80.0,48.9,61.9,4.8,5.5,14.6,100.0,98.5,133.0,,,7.0,13.0,1.0,3.0,7.0,0.5,6.0,7.0,1.0,6.0,5.0,11.0,7.0,2.0,1.0,3.0,3.0,22.0,-6.0,1.0,1.0,0.75,0.8,27.6,58.3,30.5,61.8,4.0,6.8,50.0,29.9,161.0,138.0,SAS,103,0,1,240.0,240.0,58.0,93.0,0.624,11.0,20.0,0.55,12.0,15.0,0.8,7.0,38.0,45.0,31.0,13.0,7.0,12.0,16.0,139.0,,0.698,0.683,0.215,0.161,20.0,71.7,51.1,53.4,12.4,10.6,10.8,100.0,133.0,98.5,,,11.0,14.0,0.8,4.0,7.0,1.0,5.0,5.0,1.0,3.0,6.0,8.0,11.0,3.0,3.0,3.0,3.0,27.0,28.0,0.907,0.929,0.75,1.0,20.0,29.7,22.3,44.6,5.8,10.9,33.3,27.3,183.0,106.0,BRK,139,1,2023-01-02,False
483,240.0,240.0,58.0,93.0,0.624,11.0,20.0,0.55,12.0,15.0,0.8,7.0,38.0,45.0,31.0,13.0,7.0,12.0,16.0,139.0,,0.698,0.683,0.215,0.161,20.0,71.7,51.1,53.4,12.4,10.6,10.8,100.0,133.0,98.5,,,11.0,14.0,0.8,4.0,7.0,1.0,5.0,5.0,1.0,3.0,6.0,8.0,11.0,3.0,3.0,3.0,3.0,27.0,28.0,0.907,0.929,0.75,1.0,20.0,29.7,22.3,44.6,5.8,10.9,33.3,27.3,183.0,106.0,BRK,139,1,0,240.0,240.0,42.0,97.0,0.433,8.0,31.0,0.258,11.0,18.0,0.611,15.0,28.0,43.0,26.0,5.0,4.0,18.0,13.0,103.0,,0.491,0.474,0.32,0.186,28.3,80.0,48.9,61.9,4.8,5.5,14.6,100.0,98.5,133.0,,,7.0,13.0,1.0,3.0,7.0,0.5,6.0,7.0,1.0,6.0,5.0,11.0,7.0,2.0,1.0,3.0,3.0,22.0,-6.0,1.0,1.0,0.75,0.8,27.6,58.3,30.5,61.8,4.0,6.8,50.0,29.9,161.0,138.0,SAS,103,0,2023-01-02,True
484,240.0,240.0,40.0,79.0,0.506,13.0,34.0,0.382,25.0,32.0,0.781,6.0,26.0,32.0,25.0,3.0,4.0,16.0,26.0,118.0,,0.634,0.589,0.43,0.405,18.2,66.7,44.4,62.5,3.1,7.0,14.7,100.0,121.9,123.0,,,10.0,18.0,0.727,4.0,8.0,0.75,10.0,11.0,1.0,1.0,6.0,7.0,7.0,1.0,1.0,4.0,5.0,33.0,16.0,0.902,0.929,0.8,0.8,6.9,33.2,21.0,41.4,2.2,4.1,57.1,27.7,151.0,129.0,DET,118,0,1,240.0,240.0,42.0,87.0,0.483,11.0,30.0,0.367,24.0,36.0,0.667,13.0,27.0,40.0,21.0,5.0,8.0,8.0,26.0,119.0,,0.579,0.546,0.345,0.414,33.3,81.8,55.6,50.0,5.2,17.8,7.2,100.0,123.0,121.9,,,12.0,26.0,0.833,6.0,13.0,0.75,7.0,10.0,1.0,4.0,7.0,11.0,8.0,2.0,3.0,4.0,6.0,35.0,11.0,0.962,1.083,0.667,1.667,21.0,30.8,22.2,39.1,4.0,12.8,27.8,35.1,147.0,127.0,TOR,119,1,2023-02-12,False
485,240.0,240.0,42.0,87.0,0.483,11.0,30.0,0.367,24.0,36.0,0.667,13.0,27.0,40.0,21.0,5.0,8.0,8.0,26.0,119.0,,0.579,0.546,0.345,0.414,33.3,81.8,55.6,50.0,5.2,17.8,7.2,100.0,123.0,121.9,,,12.0,26.0,0.833,6.0,13.0,0.75,7.0,10.0,1.0,4.0,7.0,11.0,8.0,2.0,3.0,4.0,6.0,35.0,11.0,0.962,1.083,0.667,1.667,21.0,30.8,22.2,39.1,4.0,12.8,27.8,35.1,147.0,127.0,TOR,119,1,0,240.0,240.0,40.0,79.0,0.506,13.0,34.0,0.382,25.0,32.0,0.781,6.0,26.0,32.0,25.0,3.0,4.0,16.0,26.0,118.0,,0.634,0.589,0.43,0.405,18.2,66.7,44.4,62.5,3.1,7.0,14.7,100.0,121.9,123.0,,,10.0,18.0,0.727,4.0,8.0,0.75,10.0,11.0,1.0,1.0,6.0,7.0,7.0,1.0,1.0,4.0,5.0,33.0,16.0,0.902,0.929,0.8,0.8,6.9,33.2,21.0,41.4,2.2,4.1,57.1,27.7,151.0,129.0,DET,118,0,2023-02-12,True
486,240.0,240.0,33.0,79.0,0.418,7.0,27.0,0.259,27.0,33.0,0.818,10.0,28.0,38.0,19.0,8.0,3.0,13.0,15.0,100.0,,0.535,0.462,0.342,0.418,22.7,84.8,49.4,57.6,8.5,5.6,12.2,100.0,106.3,108.5,,,11.0,23.0,0.833,2.0,7.0,0.5,12.0,12.0,1.0,3.0,7.0,10.0,6.0,3.0,1.0,4.0,4.0,32.0,22.0,0.727,0.833,0.667,0.857,18.2,56.5,34.6,42.0,6.7,4.9,45.0,37.8,132.0,116.0,CHI,100,0,1,240.0,240.0,41.0,80.0,0.513,10.0,26.0,0.385,10.0,11.0,0.909,5.0,34.0,39.0,26.0,8.0,8.0,16.0,22.0,102.0,,0.601,0.575,0.325,0.138,15.2,77.3,50.6,63.4,8.5,15.4,15.9,100.0,108.5,106.3,,,9.0,16.0,1.0,4.0,8.0,1.0,6.0,7.0,1.0,2.0,10.0,10.0,8.0,3.0,2.0,5.0,6.0,26.0,17.0,1.0,1.0,0.5,0.444,13.5,47.4,27.1,35.9,7.1,6.4,75.0,28.2,207.0,113.0,WAS,102,1,2022-10-21,False
487,240.0,240.0,41.0,80.0,0.513,10.0,26.0,0.385,10.0,11.0,0.909,5.0,34.0,39.0,26.0,8.0,8.0,16.0,22.0,102.0,,0.601,0.575,0.325,0.138,15.2,77.3,50.6,63.4,8.5,15.4,15.9,100.0,108.5,106.3,,,9.0,16.0,1.0,4.0,8.0,1.0,6.0,7.0,1.0,2.0,10.0,10.0,8.0,3.0,2.0,5.0,6.0,26.0,17.0,1.0,1.0,0.5,0.444,13.5,47.4,27.1,35.9,7.1,6.4,75.0,28.2,207.0,113.0,WAS,102,1,0,240.0,240.0,33.0,79.0,0.418,7.0,27.0,0.259,27.0,33.0,0.818,10.0,28.0,38.0,19.0,8.0,3.0,13.0,15.0,100.0,,0.535,0.462,0.342,0.418,22.7,84.8,49.4,57.6,8.5,5.6,12.2,100.0,106.3,108.5,,,11.0,23.0,0.833,2.0,7.0,0.5,12.0,12.0,1.0,3.0,7.0,10.0,6.0,3.0,1.0,4.0,4.0,32.0,22.0,0.727,0.833,0.667,0.857,18.2,56.5,34.6,42.0,6.7,4.9,45.0,37.8,132.0,116.0,CHI,100,0,2022-10-21,True
488,240.0,240.0,41.0,81.0,0.506,8.0,26.0,0.308,15.0,19.0,0.789,5.0,38.0,43.0,24.0,8.0,8.0,12.0,23.0,105.0,,0.588,0.556,0.321,0.235,13.9,74.5,49.4,58.5,8.3,16.7,11.8,100.0,109.5,99.1,,,12.0,22.0,0.667,3.0,6.0,0.5,7.0,7.0,1.0,3.0,10.0,10.0,14.0,2.0,3.0,5.0,5.0,32.0,14.0,0.75,0.75,1.0,1.333,27.1,27.8,22.4,61.2,5.9,11.8,100.0,38.7,142.0,108.0,PHI,105,0,1,240.0,240.0,32.0,85.0,0.376,9.0,37.0,0.243,22.0,29.0,0.759,13.0,31.0,44.0,19.0,4.0,3.0,15.0,15.0,95.0,,0.486,0.429,0.435,0.341,25.5,86.1,50.6,59.4,4.2,5.5,13.3,100.0,99.1,109.5,,,8.0,21.0,0.6,3.0,13.0,0.5,10.0,10.0,1.0,5.0,6.0,11.0,11.0,2.0,2.0,6.0,5.0,25.0,3.0,0.721,0.643,0.619,1.0,19.7,39.2,25.4,53.4,2.5,4.4,23.9,33.5,129.0,115.0,POR,95,1,2023-01-19,True
